X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-76.9875435360357,38.8808306213169,44762,Ward 6,"1335 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",1335 Pennsylvania Ave SE,Under Construction,DHCD,1,38.88082317,-76.98754126,0,0,0,1,0,,67017,401081.01,134776.56,1335 PENNSYLVANIA AVENUE SE,2023/03/13 05:00:26+00
-77.020203737842,38.9566468785477,44763,Ward 4,"505 Kennedy Street Northwest, Washington, District of Columbia 20011",505 Kennedy St NW,Under Construction,DHCD,1,38.95663941,-77.02020144,0,1,0,0,0,,246744,398249.04,143192.92,505 KENNEDY STREET NW,2023/03/13 05:00:26+00
-77.0800819483962,38.9505970046972,44764,Ward 3,"4633 41st Street Northwest, Washington, District of Columbia 20016",4633 41st St NW,Under Construction,DHCD,1,38.95058921,-77.08007964,0,1,0,0,0,,331205,393058.51,142524.18,4633 41ST STREET NW,2023/03/13 05:00:26+00
-76.9800052167141,38.9058612250678,44765,Ward 5,"1214 Bladensburg Road Northeast, Washington, District of Columbia 20002",1214 Bladensburg Rd NE,Under Construction,DHCD,4,38.90574028,-76.97994878,0,1,0,3,0,,300734,401734.48,137555.27,1214 BLADENSBURG ROAD NE,2023/03/13 05:00:26+00
-76.9764682931516,38.9216284910988,44766,Ward 5,"2400 20th St NE, Washington, District of Columbia 20018",2400 20th St NE,Pipeline,DHCD,2,38.92162103,-76.97646602,0,0,1,1,0,,47843,402040.81,139305.64,2400 20TH STREET NE,2023/03/13 05:00:26+00
-76.9759367308535,38.8985850386557,44767,Ward 7,"1915 Benning Road Northeast, Washington, District of Columbia 20002",1915 Benning Road NE,Under Construction,DHCD,1,38.89857758,-76.97593445,0,1,0,0,0,,54022,402087.58,136747.64,1915 BENNING ROAD NE,2023/03/13 05:00:26+00
-77.0826351845801,38.9538844196008,44768,Ward 3,"4912 Wisconsin Avenue Northwest, Washington, District of Columbia 20016",4912 Wisconsin Ave NW,Under Construction,DHCD,2,38.95387696,-77.08263287,0,1,1,0,0,,266071,392837.52,142889.31,4912 WISCONSIN AVENUE NW,2023/03/13 05:00:26+00
-76.9906827924527,38.8619069567325,44769,Ward 8,"1258 Talbert Street Southeast, Washington, District of Columbia 20020",Talbert-Morris Residences,Pipeline,DHCD,1,38.86189951,-76.99068051,0,0,0,1,0,,285994,400808.84,132675.86,1258 TALBERT STREET SE,2023/03/13 05:00:26+00
-77.0266594996099,38.9487167739843,44770,Ward 4,"4811 Georgia Avenue Northwest, Washington, District of Columbia 20011",4811 Georgia Ave NW,Under Construction,DHCD,1,38.94870931,-77.0266572,0,1,0,0,0,,252038,397689.23,142312.75,4811 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.018268517628,38.8789986302809,44771,Ward 6,"400 I Street Southwest, Washington, District of Columbia 20024",400 I St SW,Pipeline,OP,123,38.87899085,-77.01826623,0,0,123,0,0,20-12,150785,398415.05,134573.28,400 I STREET SW,2023/03/13 05:00:26+00
-77.0126051580487,38.9007708232812,44772,Ward 6,"801 New Jersey Avenue Northwest, Washington, District of Columbia 20001",Alta 801,Completed 2015 to Date,DHCD,27,38.90076337,-77.01260287,0,0,27,0,0,,310302,398906.79,136990.08,801 NEW JERSEY AVENUE NW,2023/03/13 05:00:26+00
-77.0190165576484,38.9562664784921,44773,Ward 4,"414 Kennedy Street Northwest, Washington, District of Columbia 20011",414 Kennedy St NW,Under Construction,DHCD,4,38.95625901,-77.01901426,0,0,2,2,0,,248731,398351.93,143150.67,414 KENNEDY STREET NW,2023/03/13 05:00:26+00
-76.9647243841213,38.8519883154308,44774,Ward 8,"3044 30th Street Southeast, Washington, District of Columbia 20020",3044 30th St SE,Under Construction,DHCD,2,38.85198087,-76.96472211,0,0,2,0,0,,41241,403062.2,131575.37,3044 30TH STREET SE,2023/03/13 05:00:26+00
-77.0160155991253,38.9752955014656,44775,Ward 4,"218 Cedar Street Northwest, Washington, District of Columbia 20012",218 Cedar St NW,Under Construction,DHCD,4,38.97529273,-77.0159428,0,0,0,4,0,,245144,398612.41,145263.02,218 CEDAR STREET NW,2023/03/13 05:00:26+00
-76.9803062852178,38.9057069631444,44776,Ward 5,"1200 Bladensburg Road Northeast, Washington, District of Columbia 20002",1200 Bladensburg Rd NE,Under Construction,DHCD,3,38.90569951,-76.98030401,0,0,3,0,0,,285908,401708.37,137538.14,1200 BLADENSBURG ROAD NE,2023/03/13 05:00:26+00
-76.9824410809719,38.866100147009,44777,Ward 8,"1525 Good Hope Road Southeast, Washington, District of Columbia 20020",1525 Good Hope Rd SE,Under Construction,DHCD,2,38.86609237,-76.9824388,0,1,1,0,0,,61275,401524.05,133141.44,1525 GOOD HOPE ROAD SE,2023/03/13 05:00:26+00
-76.9740104202596,38.8738675160608,44778,Ward 7,"2230 Nicholson Street Southeast, Washington, District of Columbia 20020",2230 Nicholson St SE,Under Construction,DHCD,1,38.87386007,-76.97400815,0,1,0,0,0,,49834,402255.46,134003.85,2230 NICHOLSON STREET SE,2023/03/13 05:00:26+00
-77.0202665085367,38.941255503684,44779,Ward 4,"4107 New Hampshire Avenue Northwest, Washington, District of Columbia 20011",525 Taylor St NW,Pipeline,DHCD,2,38.94124804,-77.02026422,0,1,0,1,0,,247575,398243.22,141484.34,4107 NEW HAMPSHIRE AVENUE NW,2023/03/13 05:00:26+00
-77.0204824783875,38.9566398936795,44780,Ward 4,"513 Kennedy Street Northwest, Washington, District of Columbia 20011",513 Kennedy St NW,Under Construction,DHCD,1,38.95663243,-77.02048019,0,0,1,0,0,,246725,398224.88,143192.15,513 KENNEDY STREET NW,2023/03/13 05:00:26+00
-76.981015429526,38.8667611414709,44781,Ward 8,"1913 17th Street Southeast, Washington, District of Columbia 20020",1913 17th St SE,Under Construction,DHCD,2,38.86675369,-76.98101315,0,0,2,0,0,,54189,401647.76,133214.84,1913 17TH STREET SE,2023/03/13 05:00:26+00
-76.9762564623953,38.8727694195744,44782,Ward 8,"1517 Young Street Southeast, Washington, District of Columbia 20020",1517 Young St SE,Under Construction,DHCD,2,38.87280055,-76.97622041,0,0,2,0,0,,331139,402060.59,133881.9,1517 YOUNG STREET SE,2023/03/13 05:00:26+00
-76.9838360607166,38.8878061706805,44783,Ward 6,"1444 Independence Avenue Southeast, Washington, District of Columbia 20003",1444 Independence Ave SE,Under Construction,DHCD,1,38.88779838,-76.98383378,0,0,0,1,0,,63178,401402.56,135550.95,1444 INDEPENDENCE AVENUE SE,2023/03/13 05:00:26+00
-77.0168420049021,38.9567409169801,44784,Ward 4,"313 Kennedy Street Northwest, Washington, District of Columbia 20011",313 - 317 Kennedy St NW,Under Construction,DHCD,2,38.95673345,-77.01683971,0,0,0,2,0,,284589,398540.42,143203.3,313 KENNEDY STREET NW,2023/03/13 05:00:26+00
-77.0273347272592,38.9198931092237,44785,Ward 1,"2220 11th Street Northwest, Washington, District of Columbia 20001",2220 11th St NW,Completed 2015 to Date,DHCD,4,38.91988565,-77.02733243,0,1,3,0,0,,238963,397629.74,139113.09,2220 11TH STREET NW,2023/03/13 05:00:26+00
-76.9818142959917,38.8663523767445,44786,Ward 8,"1600 Good Hope Road Southeast, Washington, District of Columbia 20020",1600 Good Hope Rd SE,Under Construction,DHCD,3,38.86634493,-76.98181202,0,1,2,0,0,,60543,401578.44,133169.45,1600 GOOD HOPE ROAD SE,2023/03/13 05:00:26+00
-77.0015201401146,38.9565730352873,44787,Ward 4,"5543 South Dakota Avenue Northeast, Washington, District of Columbia 20011",Fort Totten Phase 2 (Multifamily Senior),Under Construction,DMPED DHCD,93,38.95656524,-77.00151785,10,83,0,0,0,,295089,399868.44,143184.53,5543 SOUTH DAKOTA AVENUE NE,2023/03/13 05:00:26+00
-76.9739735681633,38.8715880213973,44788,Ward 8,"2217 Minnesota Avenue Southeast, Washington, District of Columbia 20020",2217 Minnesota Ave SE,Completed 2015 to Date,DHCD,2,38.87158057,-76.97397129,0,0,2,0,0,,50111,402258.73,133750.81,2217 MINNESOTA AVENUE SE,2023/03/13 05:00:26+00
-76.9973150640082,38.844752179004,44789,Ward 8,"3006 Martin Luther King Jr Avenue Southeast, Washington, District of Columbia 20032",3006 Martin Luther King Jr Ave SE,Under Construction,DHCD,2,38.84474474,-76.99731278,0,0,2,0,0,,42274,400233.28,130771.52,3006 MARTIN LUTHER KING JR AVENUE SE,2023/03/13 05:00:26+00
-76.9833994912835,38.8861308207994,44790,Ward 6,"256 15th Street Southeast, Washington, District of Columbia 20003",256 15th St SE,Completed 2015 to Date,DHCD,1,38.88612337,-76.98339721,0,0,0,1,0,,46266,401440.47,135364.98,256 15TH STREET SE,2023/03/13 05:00:26+00
-77.0282974781034,38.960849265056,44791,Ward 4,"5816 Georgia Avenue Northwest, Washington, District of Columbia 20011",5816 Georgia Ave NW,Under Construction,DHCD,4,38.96084147,-77.02829518,0,0,0,4,0,,253165,397547.66,143659.61,5816 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0116433835941,38.9080362500749,44792,Ward 5,"79 Hanover Place NW, Washington, District of Columbia 20001",79 Hanover Pl NW,Pipeline,DHCD,1,38.90802846,-77.0116411,0,1,0,0,0,,279933,398990.32,137796.59,79 HANOVER PLACE NW,2023/03/13 05:00:26+00
-76.9907483337983,38.9358475032441,44793,Ward 5,"3743 12th Street Northeast, Washington, District of Columbia 20017",3743 12th St NE,Under Construction,DHCD,2,38.93583971,-76.99074605,0,2,0,0,0,,331448,400802.32,140883.85,3743 12TH STREET NE,2023/03/13 05:00:26+00
-77.0113269734673,38.9564134103613,44794,Ward 4,"30 Kennedy Street Northwest, Washington, District of Columbia 20011",30 Kennedy St NW,Under Construction,DHCD,1,38.95640595,-77.01132468,0,0,1,0,0,,245924,399018.43,143166.87,30 KENNEDY STREET NW,2023/03/13 05:00:26+00
-77.0234268780522,38.9259538568603,44795,Ward 1,"714 Girard Street Northwest, Washington, District of Columbia 20001",714 Girard St NW,Under Construction,DHCD,1,38.9259464,-77.02342459,0,1,0,0,0,,295096,397968.8,139785.79,714 GIRARD STREET NW,2023/03/13 05:00:26+00
-77.0154610219219,38.9133185697974,44796,Ward 5,"302 Florida Avenue Northwest, Washington, District of Columbia 20001",Hart Wardman Condos,Under Construction,DHCD,1,38.91331111,-77.01545873,0,0,1,0,0,,237614,398659.3,138383.02,302 FLORIDA AVENUE NW,2023/03/13 05:00:26+00
-77.0338732555871,38.9375878680041,44797,Ward 4,"1419 Spring Road Northwest, Washington, District of Columbia 20010",1419 Spring Rd NW,Under Construction,DHCD,2,38.93755881,-77.03379586,0,0,0,2,0,,259012,397063.45,141077.55,1419 SPRING ROAD NW,2023/03/13 05:00:26+00
-77.0267823032952,38.9804997457363,44798,Ward 4,"7428 Georgia Avenue Northwest, Washington, District of Columbia 20012",Shepherd Park Apartments,Under Construction,DCHFA DHCD,64,38.98049228,-77.02678001,13,44,7,0,0,,253521,397679.62,145840.96,7428 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0057321798019,38.9449229530877,44799,Ward 5,"93 Hawaii Avenue Northeast, Washington, District of Columbia 20011",93 Hawaii Ave NE,Pipeline,DHCD,16,38.94491549,-77.00572989,0,0,0,16,0,,82760,399503.28,141891.28,93 HAWAII AVENUE NE,2023/03/13 05:00:26+00
-76.9809052027416,38.8640023865827,44800,Ward 8,"1639 V Street Southeast, Washington, District of Columbia 20020",Anatra Condominium,Under Construction,DHCD,1,38.86399461,-76.98090293,0,0,0,1,0,,312830,401657.39,132908.6,1639 V STREET SE,2023/03/13 05:00:26+00
-76.991064507935,38.8444946768822,44801,Ward 8,"1123 Sycamore Drive Southeast, Washington, District of Columbia 20020",District Towns at St. Elizabeths East,Completed 2015 to Date,DMPED DHCD,27,38.84457798,-76.99107823,0,14,0,13,0,,332538,400775.9,130742.97,1123 SYCAMORE DRIVE SE,2023/03/13 05:00:26+00
-77.0114985115829,38.8790520120999,44802,Ward 6,"60 I Street Southwest, Washington, District of Columbia 20024",60 I St SW,Under Construction,DHCD,31,38.87901567,-77.01122366,0,19,12,0,0,,276677,399002.48,134579.11,60 I STREET SW,2023/03/13 05:00:26+00
-76.9738146774312,38.9054546259122,44803,Ward 5,"2105 M Street Northeast, Washington, District of Columbia 20002",2105 M St NE,Under Construction,DHCD,2,38.90544717,-76.9738124,0,0,0,2,0,,51721,402271.44,137510.27,2105 M STREET NE,2023/03/13 05:00:26+00
-76.9915262807893,38.9224319333776,44804,Ward 5,"1001 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1001 Rhode Island Ave NE,Under Construction,DHCD,2,38.9224089,-76.99160761,0,0,0,2,0,,76193,400735.01,139394.6,1001 RHODE ISLAND AVENUE NE,2023/03/13 05:00:26+00
-76.9998305637158,38.927702377181,44805,Ward 5,"3071 4th Street Northeast, Washington, District of Columbia 20002",Brookland Grove,Under Construction,DHCD,9,38.92769458,-76.99982828,0,3,3,3,0,,333707,400014.89,139979.63,3071 4TH STREET NE,2023/03/13 05:00:26+00
-77.0258790070991,38.9310285333251,44806,Ward 1,"785 Lamont Street Northwest, Washington, District of Columbia 20010",Arcade Sunshine - Building 2,Completed 2015 to Date,DHCD,1,38.93102074,-77.02587671,0,0,1,0,0,,313481,397756.33,140349.18,785 LAMONT STREET NW,2023/03/13 05:00:26+00
-76.9967607120452,38.8279513918991,44807,Ward 8,"4272 7th Street Southeast, Washington, District of Columbia 20032",Belmont Crossing Phase IA,Under Construction,DCHFA DHCD,169,38.82794395,-76.99675843,34,135,0,0,0,,24213,400281.47,128906.52,4272 7TH STREET SE,2023/03/13 05:00:26+00
-76.9813085246941,38.8994961363698,44808,Ward 6,"1603 Benning Road Northeast, Washington, District of Columbia 20002",The Paxton - Benning Road,Under Construction,DCHFA DHCD,148,38.89948835,-76.98130625,15,133,0,0,0,,277675,401621.58,136848.67,1603 BENNING ROAD NE,2023/03/13 05:00:26+00
-77.0094521658594,38.9094939082458,44809,Ward 5,"14 P Street Northwest, Washington, District of Columbia 20007",14 P St. NW,Under Construction,DHCD,2,38.90954359,-77.00945461,0,0,2,0,0,,334013,399180.39,137958.38,14 P STREET NW,2023/03/13 05:00:26+00
-77.0217865326083,38.9565968686731,44810,Ward 4,"623 Kennedy Street Northwest, Washington, District of Columbia 20011",623 Kennedy St. NW,Under Construction,DHCD,1,38.9565894,-77.02178424,0,0,0,1,0,,246692,398111.85,143187.4,623 KENNEDY STREET NW,2023/03/13 05:00:26+00
-76.9678884560697,38.8612472803551,44811,Ward 7,"2219 Town Center Drive SE, Washington, District of Columbia 20020",Crest at Skyland Town Center,Completed 2015 to Date,DMPED DHCD,53,38.8612395,-76.96788618,0,0,0,53,26,,313176,402787.19,132603.08,2219 TOWN CENTER DRIVE SE,2023/03/13 05:00:26+00
-77.0264381716468,38.9444953629106,44812,Ward 4,"4408 Georgia Avenue Northwest, Washington, District of Columbia 20011",4408 Georgia Ave. NW,Completed 2015 to Date,DHCD,2,38.9444879,-77.02643588,0,1,1,0,0,,252657,397708.28,141844.13,4408 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0228839880064,38.9243284132458,44813,Ward 1,"705 Euclid Street Northwest, Washington, District of Columbia 20001",705 Euclid St. NW,Completed 2015 to Date,DHCD,1,38.92432062,-77.0228817,0,0,1,0,0,,232403,398015.83,139605.34,705 EUCLID STREET NW,2023/03/13 05:00:26+00
-77.021552173026,38.9560962327292,44814,Ward 4,"608 Kennedy Street Northwest, Washington, District of Columbia 20011","The Grid on Kennedy, 608 Kennedy St. NW",Under Construction,DHCD,9,38.95608877,-77.02154988,0,0,9,0,0,,249547,398132.15,143131.82,608 KENNEDY STREET NW,2023/03/13 05:00:26+00
-77.0144770833308,38.9437223833898,44815,Ward 4,"4310 2nd Street NW, Washington, District of Columbia 20011",4310 2nd St. NW,Under Construction,DHCD,1,38.94371492,-77.01447479,0,0,0,1,0,,244418,398745.17,141758.09,4310 2ND STREET NW,2023/03/13 05:00:26+00
-77.0180308072562,38.9380100914208,44816,Ward 4,"423 Quincy Street Northwest, Washington, District of Columbia 20011",423 Quincy St. NW,Completed 2015 to Date,DHCD,1,38.93800263,-77.01802852,0,0,0,1,0,,247860,398436.97,141124.03,423 QUINCY STREET NW,2023/03/13 05:00:26+00
-77.0253797932256,38.940265755033,44817,Ward 4,"4012 Georgia Avenue Northwest, Washington, District of Columbia 20011",4012 Georgia Ave. NW,Under Construction,DHCD,1,38.94025829,-77.0253775,0,1,0,0,0,,224858,397799.9,141374.58,4012 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-76.9778628168061,38.9026935016784,44818,Ward 5,"1001 18th Street Northeast, Washington, District of Columbia 20002",1001 18th Street NE,Pipeline,DHCD,1,38.90268605,-76.97786054,0,1,0,0,0,,76170,401920.39,137203.67,1001 18TH STREET NE,2023/03/13 05:00:26+00
-76.9880561141731,38.8956399997334,44819,Ward 6,"429 13th Street Northeast, Washington, District of Columbia 20002","Kingsman (the), 429 13th Street NE",Under Construction,DHCD,2,38.89563221,-76.98805383,0,0,0,2,0,,24271,401036.32,136420.51,429 13TH STREET NE,2023/03/13 05:00:26+00
-76.9792347868681,38.9032692073278,44820,Ward 5,"1022 17th Street Northeast, Washington, District of Columbia 20002",1022 17th Street NE,Under Construction,DHCD,1,38.90326175,-76.97923251,0,1,0,0,0,,75394,401801.37,137267.55,1022 17TH STREET NE,2023/03/13 05:00:26+00
-77.0268588828288,38.9500471608702,44821,Ward 4,"4905 Georgia Avenue Northwest, Washington, District of Columbia 20011",4905 Georgia Ave. NW,Under Construction,DHCD,1,38.9500397,-77.02685659,0,0,0,1,0,,285023,397671.99,142460.44,4905 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-76.9919908002445,38.9037878575243,44822,Ward 5,"1020 Florida Avenue Northeast, Washington, District of Columbia 20002",1020 Florida Ave. NE,Under Construction,DHCD,1,38.9037804,-76.99198852,0,0,1,0,0,,75348,400694.91,137324.95,1020 FLORIDA AVENUE NE,2023/03/13 05:00:26+00
-77.0078041036222,38.9105229630341,44823,Ward 5,"38 Porter Street Northeast, Washington, District of Columbia 20002",38 Porter St. NE,Under Construction,DHCD,1,38.91051517,-77.00780182,0,0,1,0,0,,308590,399323.34,138072.6,38 PORTER STREET NE,2023/03/13 05:00:26+00
-77.0278600621918,38.920095672527,44824,Ward 1,"2239 12th Street Northwest, Washington, District of Columbia 20009",2239 12th ST. NW,Completed 2015 to Date,DHCD,1,38.92008822,-77.02785777,0,1,0,0,0,,238960,397584.19,139135.59,2239 12TH STREET NW,2023/03/13 05:00:26+00
-76.9909925857528,38.9297559256802,44825,Ward 5,"3200 12th Street Northeast, Washington, District of Columbia 20017",3200 12th St. NE,Under Construction,DHCD,2,38.92974847,-76.9909903,0,0,0,2,0,,39021,400781.21,140207.63,3200 12TH STREET NE,2023/03/13 05:00:26+00
-77.0808853517225,38.9229522231358,44826,Ward 3,"2504 41st Street Northwest, Washington, District of Columbia 20007",2504 41st St. NW,Pipeline,DHCD,1,38.92294477,-77.08088304,0,1,0,0,0,,264406,392986.15,139455.43,2504 41ST STREET NW,2023/03/13 05:00:26+00
-76.9911966453589,38.9303603087834,44827,Ward 5,"1031 Kearny Street Northeast, Washington, District of Columbia 20017",1031 Kearny St. NE,Under Construction,DHCD,2,38.93035285,-76.99119436,0,0,2,0,0,,75176,400763.51,140274.72,1031 KEARNY STREET NE,2023/03/13 05:00:26+00
-76.986096945417,38.9013322575826,44828,Ward 5,"1358 Florida Avenue Northeast, Washington, District of Columbia 20002",1358 Florida Ave. NE,Under Construction,DHCD,3,38.9013248,-76.98609467,0,0,0,3,0,,149956,401206.18,137052.42,1358 FLORIDA AVENUE NE,2023/03/13 05:00:26+00
-77.0250913457987,38.9560972382686,44829,Ward 4,"826 Kennedy Street Northwest, Washington, District of Columbia 20011",826 Kennedy St. NW,Under Construction,DHCD,1,38.95608977,-77.02508905,0,0,1,0,0,,254542,397825.39,143132.01,826 KENNEDY STREET NW,2023/03/13 05:00:26+00
-76.9659072513996,38.8747721273145,44830,Ward 7,"2908 N Street Southeast, Washington, District of Columbia 20019",2908 N St. SE,Under Construction,DHCD,2,38.87476434,-76.96590498,0,1,1,0,0,,320427,402958.58,134104.5,2908 N STREET SE,2023/03/13 05:00:26+00
-76.9169636791999,38.8942261522579,44831,Ward 7,"5821 Dix Street Northeast, Washington, District of Columbia 20019",5821 Dix St. NE,Under Construction,DHCD,5,38.89421836,-76.91696142,0,1,4,0,0,,331706,407203.67,136266.77,5821 DIX STREET NE,2023/03/13 05:00:26+00
-77.0273785066368,38.9495228486879,44832,Ward 4,"4840 Georgia Avenue Northwest, Washington, District of Columbia 20011",4840 Georgia Ave. NW,Pipeline,DHCD,3,38.94951539,-77.02737621,0,1,2,0,0,,277447,397626.93,142402.25,4840 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-76.9996677023865,38.9071127536366,44833,Ward 5,"400 Florida Avenue Northeast, Washington, District of Columbia 20002",400 Florida Ave. NE,Completed 2015 to Date,DHCD OP,15,38.90710496,-76.99966542,0,7,0,8,0,16-10,28323,400029.02,137694.01,400 FLORIDA AVENUE NE,2023/03/13 05:00:26+00
-77.0319685790463,38.9262211810099,44834,Ward 1,"2801 14th Street Northwest, Washington, District of Columbia 20009",Carl F. West Estates,Pipeline,DCHFA DHCD,179,38.92621339,-77.03196628,43,119,0,17,0,,231582,397228.14,139815.69,2801 14TH STREET NW,2023/03/13 05:00:26+00
-76.9712351203129,38.8483748348368,44835,Ward 8,"3301 23rd Street Southeast, Washington, District of Columbia 20020",Terrace Manor Apartments 2019 RFP,Under Construction,DCHFA DHCD OP,130,38.84844497,-76.97157104,14,42,74,0,0,19-19,319271,402497.18,131174.05,3301 23RD STREET SE,2023/03/13 05:00:26+00
-76.9813141306309,38.8640077676984,44836,Ward 8,"1635 V Street Southeast, Washington, District of Columbia 20020",Villages of East River Apartments,Under Construction,DCHFA DHCD,202,38.86400032,-76.98131186,41,80,81,0,0,,58744,401621.9,132909.19,1635 V STREET SE,2023/03/13 05:00:26+00
-77.0018445184028,38.8254224740675,44837,Ward 8,"4419 3rd Street Southeast, Washington, District of Columbia 20032",Worthington Woods Apartments,Pipeline,DHCD,394,38.82541504,-77.00184224,40,82,272,0,0,,295411,399840.03,128625.79,4419 3RD STREET SE,2023/03/13 05:00:26+00
-77.0276174233239,38.9769200431375,44838,Ward 4,"7175 12th Street Northwest, Washington, District of Columbia 20012",WRAMC - The Kite House (Building O),Under Construction,DMPED DHCD,9,38.97689497,-77.02790583,0,0,0,9,0,,334719,397607.14,145443.6,7175 12TH STREET NW,2023/03/13 05:00:26+00
-77.0275632989163,38.9760281511253,44839,Ward 4,"1155 Dahlia Street Northwest, Washington, District of Columbia 20012",WRAMC - 1155 Dahlia Street (Building P),Under Construction,DMPED DHCD,38,38.97602035,-77.027561,0,0,0,38,0,,335855,397611.8,145344.59,1155 DAHLIA STREET NW,2023/03/13 05:00:26+00
-76.9834063104957,38.851849681581,44840,Ward 8,"3100 Bruce Place Southeast, Washington, District of Columbia 20020",Bruce Place SE at Jasper Place SE,Pipeline,OP,71,38.85184224,-76.98340403,36,0,35,0,0,21-07,287511,401440.57,131559.52,3100 BRUCE PLACE SE,2023/03/13 05:00:26+00
-77.0404355689833,38.921121829494,44841,Ward 1,"2400 Ontario Road Northwest, Washington, District of Columbia 20009",Jubilee Ontario Place - Ontario KEB,Pipeline,DHCD,52,38.92111404,-77.04043327,29,23,0,0,0,,333067,396493.7,139249.91,2400 ONTARIO ROAD NW,2023/03/13 05:00:26+00
-76.9732510332466,38.8731382045075,44842,Ward 8,"2305 Nicholson Street Southeast, Washington, District of Columbia 20020",2305 Nicholson St. SE,Under Construction,DHCD,2,38.87314229,-76.9732854,0,0,2,0,0,,48826,402321.38,133922.91,2305 NICHOLSON STREET SE,2023/03/13 05:00:26+00
-77.0204919908359,38.9158911171556,44843,Ward 1,"611 Florida Avenue Northwest, Washington, District of Columbia 20001",611 Florida Ave. NW,Completed 2015 to Date,DHCD,1,38.91588366,-77.0204897,0,0,1,0,0,,229860,398223.04,138668.68,611 FLORIDA AVENUE NW,2023/03/13 05:00:26+00
-77.0959356142905,38.9174406194294,44844,Ward 3,"4865 Macarthur Boulevard Northwest, Washington, District of Columbia 20007",Balfour at Palisades,Under Construction,DHCD,10,38.91743283,-77.0959333,0,2,8,0,0,,285004,391680.41,138844.86,4865 MACARTHUR BOULEVARD NW,2023/03/13 05:00:26+00
-77.0330322897406,38.9395751587646,44845,Ward 4,"3934 14th Street Northwest, Washington, District of Columbia 20011",14th Street Condos,Under Construction,DHCD,1,38.93956736,-77.03302999,0,0,1,0,0,,284808,397136.44,141298.13,3934 14TH STREET NW,2023/03/13 05:00:26+00
-76.9970772107479,38.909028793043,44846,Ward 5,"1325 5th Street Northeast, Washington, District of Columbia 20002",Union Market PUD North Building,Under Construction,DHCD OP,24,38.909021,-76.99707493,0,7,17,0,0,14-12E,286052,400253.7,137906.71,1325 5TH STREET NE,2023/03/13 05:00:26+00
-77.0278369936438,38.9200811746173,44847,Ward 1,"2237 12th Street Northwest, Washington, District of Columbia 20009",2237 12th St NW,Completed 2015 to Date,DHCD,1,38.92007338,-77.0278347,0,1,0,0,0,,238959,397586.19,139133.98,2237 12TH STREET NW,2023/03/13 05:00:26+00
-77.0278542034647,38.9201527867213,44848,Ward 1,"2243 12th Street Northwest, Washington, District of Columbia 20009",2241-2243 12th Street Northwest,Completed 2015 to Date,DHCD,1,38.920145,-77.02785191,0,0,1,0,0,,218122,397584.7,139141.93,2243 12TH STREET NW,2023/03/13 05:00:26+00
-76.9914695815093,38.9336913307907,44849,Ward 5,"1036 Newton Street NE, Washington, District of Columbia 20017",1036 Newton Street NE,Under Construction,DHCD,1,38.93370459,-76.99149175,0,1,0,0,0,,74999,400739.81,140644.49,1036 NEWTON STREET NE,2023/03/13 05:00:26+00
-76.9920652359556,38.9228110414426,44850,Ward 5,"1002 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1002 Rhode Island Avenue Northeast,Under Construction,DHCD,1,38.92280358,-76.99206295,0,0,0,1,0,,76233,400688.27,139436.68,1002 RHODE ISLAND AVENUE NE,2023/03/13 05:00:26+00
-77.0160591871601,38.9741180294521,44851,Ward 4,"225 Vine Street Northwest, Washington, District of Columbia 20012",225 Vine Street Northwest,Under Construction,DHCD,3,38.97418661,-77.01608957,0,1,2,0,0,,245147,398608.61,145132.31,225 VINE STREET NW,2023/03/13 05:00:26+00
-77.0265559957332,38.944623524112,44852,Ward 4,"4412 Georgia Avenue Northwest, Washington, District of Columbia 20011",4412 Georgia Avenue Northwest,Under Construction,DHCD,2,38.94459435,-77.02654366,0,0,2,0,0,,252628,397698.07,141858.36,4412 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-76.9761775685669,38.8698751829124,44853,Ward 8,"1625 21st Place Southeast, Washington, District of Columbia 20020",21st Place Flats,Pipeline,DHCD,2,38.86987286,-76.97614718,0,0,2,0,0,,59242,402067.52,133560.62,1625 21ST PLACE SE,2023/03/13 05:00:26+00
